well_permit_number,period_id,production_indicator,well_status,farm_name,well_number,gas_quantity,gas_production_days,condensate_quanitity,condensate_production_days,oil_quantity,oil_production_days,averaged,operator_name,ogo_number,well_county,well_municipality,well_latitude,well_longitude,unconventional,well_configuration_code,home_use,reporting_period,comment_reason,comment_text,serialid
063-30779,2012-0,Y,ACTIVE,RALPH B. NICHOL ETUX 3,3,3641,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,SOUTH MAHONING,40.803152,-79.114492,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41081
063-30781,2012-0,Y,ACTIVE,RALPH B. NICHOLS ETUX 2,2,734,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,SOUTH MAHONING,40.805622,-79.112723,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41082
063-30793,2012-0,Y,ACTIVE,JULIA W. WATSON HEIRS FM WEST.MN.CO. 10,10,11204,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CONEMAUGH,40.48602,-79.422704,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41083
063-30794,2012-0,Y,ACTIVE,JULIA W. WATSON HEIRS FM WEST.MN.CO. 11,11,2304,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CONEMAUGH,40.486679,-79.419109,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41084
063-30795,2012-0,Y,ACTIVE,JULIA W. WATSON HEIRS FM WEST. MN.CO 13,13,2187,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CONEMAUGH,40.489307,-79.413537,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41085
063-30797,2012-0,Y,ACTIVE,ROCHESTER & PITTSBURGH COAL CO. 2,2,2740,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BURRELL,40.452613,-79.190156,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41086
063-30802,2012-0,Y,ACTIVE,R&P COAL FMLY EDNA FRAILEY 2,2,8402,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.691354,-79.283817,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41087
063-30804,2012-0,Y,ACTIVE,JULIA W. WATSON HEIRS FM WEST.MN.CO. 12,12,1627,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CONEMAUGH,40.487057,-79.411235,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41088
063-30866,2012-0,Y,ACTIVE,PAUL KIPPERT FM MATILDA WILHELM 3,3,7370,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.875647,-79.127917,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41089
063-30867,2012-0,Y,ACTIVE,PAUL KIPPERT FM MATILDA WILHELM 4,4,3613,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.878529,-79.126832,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41090
063-30868,2012-0,Y,ACTIVE,PAUL KIPPERT FM MATILDA WILHELM 5,5,3941,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.881274,-79.125278,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41091
063-30869,2012-0,Y,ACTIVE,J. MURRAY BAUN #2 2,2,14530,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,NORTH MAHONING,40.878927,-79.089413,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41092
063-30895,2012-0,Y,ACTIVE,PAUL KIPPERT FM MERLE G. POLLOCK 4,4,4811,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.867192,-79.130158,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41093
063-30896,2012-0,Y,ACTIVE,PAUL KIPPERT FM H.C. KERR 4,4,4732,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.87647,-79.135402,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41094
063-30897,2012-0,Y,ACTIVE,PAUL KIPPERT FM MERLE G. POLLOCK 5,5,3923,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.868207,-79.133595,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41095
063-30898,2012-0,Y,ACTIVE,FEE & TOMB 3,3,4865,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WASHINGTON,40.702393,-79.277553,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41096
063-30899,2012-0,Y,ACTIVE,FEE & TOMB 4,4,3811,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WASHINGTON,40.700248,-79.280215,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41097
063-30900,2012-0,Y,ACTIVE,FEE & TOMB 5,5,3516,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WASHINGTON,40.705056,-79.278853,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41098
063-30909,2012-0,Y,ACTIVE,MARK YANOSKI FM MARTHA CAMPBELL 3,3,2768,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.639996,-79.207841,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41099
063-30911,2012-0,Y,ACTIVE,PAUL KEIM ETAL FM MINSER/STEVENSON 3,3,4267,329,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.876851,-79.113984,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41100
063-30912,2012-0,Y,ACTIVE,PAUL KELM ETAL FM MINSER/STEVENSON 4,4,7435,329,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.876715,-79.108831,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41101
063-30913,2012-0,Y,ACTIVE,JOHN H.SHETLER FM MARY MCCLELLAND 2,2,9962,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.869245,-79.117416,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41102
063-30915,2012-0,Y,ACTIVE,MARK YANOSKI ETAL FM E. S. GOLDSMITH 5,5,5349,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CONEMAUGH,40.474354,-79.415013,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41103
063-30916,2012-0,Y,ACTIVE,MARK YANOSKI ETAL FM E.S. GOLDSMITH 4,4,7242,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CONEMAUGH,40.479432,-79.414027,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41104
063-30926,2012-0,Y,ACTIVE,VERNOCY 5,5,4119,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.646714,-79.162853,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41105
063-30929,2012-0,Y,ACTIVE,DONALD P. MCPHERSON 6,6,3526,282,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,EAST MAHONING,40.757343,-79.061613,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41106
063-30930,2012-0,Y,ACTIVE,DONALD P. MCPHERSON 7,7,5691,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,EAST MAHONING,40.759896,-79.06035,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41107
063-30931,2012-0,Y,ACTIVE,DONALD P. MCPHERSON 5,5,7042,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,EAST MAHONING,40.764782,-79.0562,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41108
063-30932,2012-0,Y,ACTIVE,DONALD P. MCPHERSON 8,8,6043,359,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,EAST MAHONING,40.764342,-79.060604,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41109
063-30937,2012-0,Y,ACTIVE,PAUL E. MARCOLINE FM S.T. HOOVER 10,10,4135,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.856817,-79.129037,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41110
063-30938,2012-0,Y,ACTIVE,PAUL KIPPERT FM H.C. KERR 3,3,4517,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.873312,-79.136667,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41111
063-30940,2012-0,Y,ACTIVE,JUNE BERRINGER ETAL 4,4,2910,361,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,MONTGOMERY,40.779817,-78.871009,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41112
063-30941,2012-0,Y,ACTIVE,JUNE BERRINGER ETAL 3,3,3336,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,MONTGOMERY,40.779192,-78.882129,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41113
063-30943,2012-0,Y,ACTIVE,"JUNE BERRINGER, ET AL 2",2,3535,337,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BLACK LICK,40.781004,-78.879024,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41114
063-30948,2012-0,Y,ACTIVE,WATTERSON 4,4,8098,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.650553,-79.15699,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41115
063-30964,2012-0,Y,ACTIVE,"ROBERT J. DILTS, FMLY ROY RAMALE 2",2,4345,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,EAST MAHONING,40.825662,-79.091739,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41116
063-30965,2012-0,Y,ACTIVE,ROBERT J. DILTS FMLY ROY RAMALE 3,3,4783,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,EAST MAHONING,40.823878,-79.088487,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41117
063-30966,2012-0,Y,ACTIVE,ROBERT J. DILTS FMLY ROY R. RAMALE 4,4,4528,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,EAST MAHONING,40.826706,-79.085778,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41118
063-30967,2012-0,Y,ACTIVE,ROBERT J. DILTS FMLY ROY RAMALE 5,5,3053,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,EAST MAHONING,40.8216,-79.085597,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41119
063-30970,2012-0,Y,ACTIVE,PAUL E MARCOLINE FMLY M L SPENCER 5,5,4251,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.861496,-79.130339,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41120
063-30971,2012-0,Y,ACTIVE,PAUL E MARCOLINE FMLY M L SPENCER 6,6,5473,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.861757,-79.133882,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41121
063-30980,2012-0,Y,ACTIVE,ANNA LECKVARCIK 1,1,797,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,RAYNE,40.745486,-79.044648,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41122
063-30981,2012-0,Y,ACTIVE,JOHN J BLAZAVICH ET UX ET AL 1,1,8112,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,RAYNE,40.737334,-79.042302,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41123
063-30987,2012-0,Y,ACTIVE,RICHARD D. BROWN FM MINERVA STEAR 2,2,2446,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.019981,-79.630983,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41124
063-30998,2012-0,Y,ACTIVE,POLLOCK-WILHELM 1,1,5129,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.869579,-79.12817,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41125
063-31000,2012-0,Y,ACTIVE,MARION E. HOVER FMLY GEORGE M. DAVIS 2,2,4774,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,NORTH MAHONING,40.867191,-79.0899,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41126
063-31003,2012-0,Y,ACTIVE,PE MARCOLINE FMLY M L SPENCER 3,3,2849,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.861702,-79.126814,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41127
063-31004,2012-0,Y,ACTIVE,PE MARCOLINE FMLY M L SPENCER 4,4,4903,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.864378,-79.128983,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41128
063-31010,2012-0,Y,ACTIVE,BERNINI-SANTUS 1,1,4633,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CENTER,40.500291,-79.140558,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41129
063-31022,2012-0,Y,ACTIVE,CAROLYN PARK 2,2,2310,348,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,MARION CENTER,40.77686,-79.045299,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41130
063-31028,2012-0,Y,ACTIVE,WILLIAM A. STOOPS ETUX 2,2,4678,362,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CANOE,40.899141,-78.970542,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41131
063-31033,2012-0,Y,ACTIVE,STANLEY B. AUEN FM WM. W. PLATT 2,2,2708,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BLACK LICK,40.47572,-79.246713,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41132
063-31040,2012-0,Y,ACTIVE,SHRAUGER WEAVER 1 (FRMLY SHRAUGER 3),3,3277,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.854646,-79.104648,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41133
063-31046,2012-0,Y,ACTIVE,LEVI E. MILLER ETUX 3,3,618,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.870539,-79.185856,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41134
063-31050,2012-0,Y,ACTIVE,GEORGE A. MARTIN ETUX FM W. MCCLURE 2,2,5000,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,NORTH MAHONING,40.870348,-79.0903,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41135
063-31052,2012-0,Y,ACTIVE,CAROLYN PARK 3,3,1155,348,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,MARION CENTER,40.776914,-79.048946,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41136
063-31053,2012-0,Y,ACTIVE,LITTLE MAHONING BIBLE INC FM SHRAUGE 2,2,4972,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.856842,-79.102226,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41137
063-31055,2012-0,Y,ACTIVE,GRACE L. JONES ETAL 1,1,1597,320,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BRUSH VALLEY,40.481955,-79.141632,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41138
063-31064,2012-0,Y,ACTIVE,CAROLYN PARK 4,4,3097,348,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,EAST MAHONING,40.779632,-79.046437,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41139
063-31159,2012-0,Y,ACTIVE,GRACE L. JONES ETAL (850A) 2,2,1193,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BRUSH VALLEY,40.479678,-79.138939,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41140
063-31160,2012-0,Y,ACTIVE,GRACE L. JONES ETAL (56A) 2,2,5516,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BRUSH VALLEY,40.482752,-79.134407,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41141
063-31161,2012-0,Y,ACTIVE,GRACE L. JONES ETAL 1,1,3188,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BRUSH VALLEY,40.482944,-79.138037,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41142
063-31163,2012-0,Y,ACTIVE,LINDA MCDIVITT TURIN ET VIR 1,1,7366,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CONEMAUGH,40.511899,-79.406752,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41143
063-31173,2012-0,Y,ACTIVE,D.P. MCPHERSON NOW FRED A. MUSSER JR 10,10,5623,359,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,EAST MAHONING,40.761954,-79.062878,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41144
063-31175,2012-0,Y,ACTIVE,D.P. MCPHERSON NOW FRED A MUSSER JR 11,11,4786,359,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,EAST MAHONING,40.767114,-79.059594,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41145
063-31191,2012-0,Y,ACTIVE,J.S. WYNKOOP NOW MILDRED B. WYNKOOP 2,2,10524,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,RAYNE,40.745896,-79.064497,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41146
063-31192,2012-0,Y,ACTIVE,J.S. WYNKOOP NOW MILDRED B. WYNKOOP 3,3,11279,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,RAYNE,40.744989,-79.068755,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41147
063-31200,2012-0,Y,ACTIVE,CURTIS F. POOLE ETUX 2,2,3138,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,YOUNG,40.58239,-79.343481,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41148
063-31217,2012-0,Y,ACTIVE,DONALD P MCPHERSON NOW FRED A MUSSER 9,9,4561,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,EAST MAHONING,40.768077,-79.055879,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41149
063-31218,2012-0,Y,ACTIVE,W M HUDSON NOW VINCENT P. ROKIESAK 2,2,6276,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CONEMAUGH,40.491839,-79.3992,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41150
063-31219,2012-0,Y,ACTIVE,VINCENT P ROKIESAK 3 (FRMLY W M HUDSON),3,8058,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CONEMAUGH,40.491372,-79.394884,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41151
063-31222,2012-0,Y,ACTIVE,JAMES L. DUDLEY NOW GARY L. CONRAD 2,2,4579,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,YOUNG,40.576626,-79.354141,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41152
063-31227,2012-0,Y,ACTIVE,EVERETT C. TRIMBLE ETAL 3,3,2904,362,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,RAYNE,40.723362,-79.114282,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41153
063-31236,2012-0,Y,ACTIVE,BERNINI-SANTUS 2,2,4696,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CENTER,40.497822,-79.138404,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41154
063-31238,2012-0,Y,ACTIVE,MAURICE M. SINAN ETUX 2,2,2935,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CONEMAUGH,40.517502,-79.365311,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41155
063-31239,2012-0,Y,ACTIVE,CURTIS F. POOLE ETUX 3,3,2781,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,YOUNG,40.579563,-79.343339,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41156
063-31241,2012-0,Y,ACTIVE,RUDOLPH L. KUHNER ETUX 2,2,1794,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CONEMAUGH,40.513988,-79.358978,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41157
063-31243,2012-0,Y,ACTIVE,MAURICE M. SINAN ETUX 3,3,1783,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CONEMAUGH,40.513357,-79.364806,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41158
063-31244,2012-0,Y,ACTIVE,MAURICE M. SINAN ETUX 4,4,4892,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CONEMAUGH,40.510667,-79.364661,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41159
063-31245,2012-0,Y,ACTIVE,SARAH JONES NOW PAUL T. MYERS ETUX 2,2,2411,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CONEMAUGH,40.504024,-79.368003,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41160
063-31246,2012-0,Y,ACTIVE,SARAH JONES NOW PAUL T. MYERS ETUX 3,3,4317,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CONEMAUGH,40.504213,-79.364362,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41161
063-31265,2012-0,Y,ACTIVE,GRACE L. JONES ETAL 3,3,1567,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BRUSH VALLEY,40.479541,-79.13502,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41162
063-31274,2012-0,Y,ACTIVE,C. M. FENNER NOW LAWRENCE F. MARRA 2,2,19041,352,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WASHINGTON,40.68886,-79.235663,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41163
063-31275,2012-0,Y,ACTIVE,J. H. ROCHESTER NOW LEONARD R WORK 15,15,5155,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,GRANT,40.788113,-78.979735,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41164
063-31276,2012-0,Y,ACTIVE,D.B. CRAWFORD NOW RALPH W. COON ETUX 2,2,1990,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WEST MAHONING,40.890057,-79.121955,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41165
063-31286,2012-0,Y,ACTIVE,MARY MCCLELLAND NOW JOHN H SHELTER 3,3,5356,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,SOUTH MAHONING,40.866835,-79.122665,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41166
063-31303,2012-0,Y,ACTIVE,AMERICAN TRUSTEE & TRANSFER CORP 2,2,2828,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BRUSH VALLEY,40.487885,-79.134731,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41167
063-31306,2012-0,Y,ACTIVE,JAMES L. DUDLEY NOW GARY L. CONRAD 3,3,3067,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,YOUNG,40.578793,-79.351832,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41168
063-31308,2012-0,Y,ACTIVE,M. HOOP NOW CLYDE W. MCCONAUGHEY JR 2,2,3851,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,NORTH MAHONING,40.863047,-79.071774,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41169
063-31330,2012-0,Y,ACTIVE,GRACE L. JONES ETAL (850A) 4,4,2386,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BRUSH VALLEY,40.481764,-79.130778,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41170
063-31345,2012-0,Y,ACTIVE,MARGARET HOOP 4,4,3448,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,NORTH MAHONING,40.865462,-79.070328,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41171
063-31350,2012-0,Y,ACTIVE,CURTIS F. POOLE ETUX 4,4,3258,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,YOUNG,40.583624,-79.346833,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41172
063-31354,2012-0,Y,ACTIVE,DONALD B. BOTHELL ETUX ETAL 2,2,1904,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WASHINGTON,40.693389,-79.189741,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41173
063-31356,2012-0,Y,ACTIVE,EMMI M. QUANTZ 2,2,2474,358,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,NORTH MAHONING,40.907623,-79.069948,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41174
063-31357,2012-0,Y,ACTIVE,JOHN J. BLAZAVICH ET UX ET AL 2,2,3054,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,RAYNE,40.734562,-79.041941,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41175
063-31367,2012-0,Y,ACTIVE,JAMES L RHINE SR ET AL 2,2,2831,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BRUSH VALLEY,40.493375,-79.126445,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41176
063-31370,2012-0,Y,ACTIVE,HELEN R PELES 3,3,169,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,RAYNE,40.747517,-79.007599,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41177
063-31417,2012-0,Y,ACTIVE,JANICE M. FULMER ETAL 1,1,2752,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WASHINGTON,40.711724,-79.24992,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41178
063-31429,2012-0,Y,ACTIVE,DONALD P. MCPHERSON 12,12,3766,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,EAST MAHONING,40.791681,-79.041399,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41179
063-31458,2012-0,Y,ACTIVE,J.D. MARSHALL (64A) 2,2,5784,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,SOUTH MAHONING,40.791931,-79.205741,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41180
063-31459,2012-0,Y,ACTIVE,J.D. MARSHALL (94A) 3,3,3745,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,SOUTH MAHONING,40.795718,-79.247375,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41181
063-31465,2012-0,Y,ACTIVE,H. WHITE 10,10,3697,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.63292,-79.172927,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41182
063-31466,2012-0,Y,ACTIVE,H. WHITE 9,9,1947,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.633675,-79.165819,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41183
063-31484,2012-0,Y,ACTIVE,S. WATTERSON 5,5,8355,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.6509,-79.151952,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41184
063-31486,2012-0,Y,ACTIVE,CHARLES M. HILL ETUX 3,3,7021,366,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,GREEN,40.695653,-78.901618,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,41185
