year,statecode,description,unit,data,msn,serialid
1966,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266583
1967,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266584
1968,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266585
1969,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266586
1970,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266587
1971,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266588
1972,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266589
1973,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266590
1974,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266591
1975,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266592
1976,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266593
1977,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266594
1978,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266595
1979,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266596
1980,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266597
1981,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266598
1982,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266599
1983,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266600
1984,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266601
1985,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266602
1986,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266603
1987,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266604
1988,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266605
1989,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,351,SOTXB,1266606
1990,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,371,SOTXB,1266607
1991,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,388,SOTXB,1266608
1992,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,409,SOTXB,1266609
1993,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,427,SOTXB,1266610
1994,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,477,SOTXB,1266611
1995,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,495,SOTXB,1266612
1996,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,523,SOTXB,1266613
1997,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,527,SOTXB,1266614
1998,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,565,SOTXB,1266615
1999,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,574,SOTXB,1266616
2000,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,555,SOTXB,1266617
2001,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,564,SOTXB,1266618
2002,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,856,SOTXB,1266619
2003,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1117,SOTXB,1266620
2004,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1327,SOTXB,1266621
2005,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1607,SOTXB,1266622
2006,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1956,SOTXB,1266623
2007,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,2404,SOTXB,1266624
2008,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,2904,SOTXB,1266625
2009,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,3659,SOTXB,1266626
2010,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,6016,SOTXB,1266627
2011,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,10932,SOTXB,1266628
2012,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,17334,SOTXB,1266629
1960,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266630
1961,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266631
1962,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266632
1963,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266633
1964,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266634
1965,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266635
1966,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266636
1967,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266637
1968,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266638
1969,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266639
1970,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266640
1971,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266641
1972,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266642
1973,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266643
1974,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266644
1975,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266645
1976,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266646
1977,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266647
1978,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266648
1979,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266649
1980,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266650
1981,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266651
1982,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266652
1983,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266653
1984,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266654
1985,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266655
1986,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266656
1987,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266657
1988,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266658
1989,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,563,SOTXB,1266659
1990,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,583,SOTXB,1266660
1991,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,592,SOTXB,1266661
1992,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,596,SOTXB,1266662
1993,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,597,SOTXB,1266663
1994,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,604,SOTXB,1266664
1995,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,601,SOTXB,1266665
1996,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,593,SOTXB,1266666
1997,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,561,SOTXB,1266667
1998,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,540,SOTXB,1266668
1999,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,510,SOTXB,1266669
2000,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,454,SOTXB,1266670
2001,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,398,SOTXB,1266671
2002,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,355,SOTXB,1266672
2003,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,316,SOTXB,1266673
2004,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,270,SOTXB,1266674
2005,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,203,SOTXB,1266675
2006,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,203,SOTXB,1266676
2007,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,201,SOTXB,1266677
2008,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,233,SOTXB,1266678
2009,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,266,SOTXB,1266679
2010,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,473,SOTXB,1266680
2011,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,754,SOTXB,1266681
2012,NM,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,966,SOTXB,1266682
1960,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266683
1961,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266684
1962,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266685
1963,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266686
1964,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266687
1965,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266688
1966,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266689
1967,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266690
1968,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266691
1969,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266692
1970,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266693
1971,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266694
1972,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266695
1973,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266696
1974,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266697
1975,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266698
1976,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266699
1977,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266700
1978,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266701
1979,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266702
1980,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266703
1981,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266704
1982,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266705
1983,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266706
1984,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266707
1985,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266708
1986,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266709
1987,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266710
1988,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266711
1989,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,53,SOTXB,1266712
1990,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,60,SOTXB,1266713
1991,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,68,SOTXB,1266714
1992,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,93,SOTXB,1266715
1993,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,97,SOTXB,1266716
1994,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,133,SOTXB,1266717
1995,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,177,SOTXB,1266718
1996,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,223,SOTXB,1266719
1997,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,260,SOTXB,1266720
1998,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,344,SOTXB,1266721
1999,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,441,SOTXB,1266722
2000,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,492,SOTXB,1266723
2001,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,563,SOTXB,1266724
2002,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,606,SOTXB,1266725
2003,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,631,SOTXB,1266726
2004,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,660,SOTXB,1266727
2005,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,782,SOTXB,1266728
2006,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,919,SOTXB,1266729
2007,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1240,SOTXB,1266730
2008,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1588,SOTXB,1266731
2009,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1719,SOTXB,1266732
2010,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,2312,SOTXB,1266733
2011,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,3323,SOTXB,1266734
2012,NV,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,3615,SOTXB,1266735
1960,NY,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266736
1961,NY,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266737
1962,NY,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266738
1963,NY,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266739
1964,NY,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266740
