well_permit_number,period_id,production_indicator,well_status,farm_name,well_number,gas_quantity,gas_production_days,condensate_quanitity,condensate_production_days,oil_quantity,oil_production_days,averaged,operator_name,ogo_number,well_county,well_municipality,well_latitude,well_longitude,unconventional,well_configuration_code,home_use,reporting_period,comment_reason,comment_text,serialid
063-22688,2011-0,Y,ACTIVE,FRANK E MURDICK 1,1,1822,361,,,,,N,TW PHILLIPS ENERGY CORP,OGO-38674,INDIANA,WHITE,40.618286,-79.204586,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48104
063-23541,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO 2,2,1189,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.643213,-79.145276,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48204
063-23223,2011-0,N,ACTIVE,ELSIE OLP 1,1,,,,,,,N,B L E ENERGY INC,OGO-38748,INDIANA,GRANT,40.765057,-78.965464,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Well Temporarily Shut-In,,48691
063-00100,2011-0,Y,ACTIVE,CHARLES LISOWITZ 1,1,5437,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,PINE,40.586339,-78.959573,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48696
063-00103,2011-0,N,ACTIVE,MRS OLLIE BLOSE 32A 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,NORTH MAHONING,40.909544,-79.088132,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48697
063-20034,2011-0,N,ACTIVE,BETH-CUBA IRON MINES 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BUFFINGTON,40.511622,-78.994118,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Well Temporarily Shut-In,,48698
063-20107,2011-0,Y,ACTIVE,DORA MAIDENBERG 1,1,6555,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BRUSH VALLEY,40.477506,-79.029927,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48699
063-20285,2011-0,N,ACTIVE,MURRAY N RAMER 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.678053,-79.290804,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48700
063-20349,2011-0,N,ACTIVE,MURRAY N RAMER 2,2,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.677745,-79.296005,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48701
063-20388,2011-0,N,ACTIVE,ARTHUR R FLEMING 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.675016,-79.281074,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48702
063-20405,2011-0,N,ACTIVE,IRVIN J WOOD 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.678019,-79.301467,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48703
063-20450,2011-0,N,ACTIVE,ARTHUR R FLEMING 2,2,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.672524,-79.287412,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48704
063-20458,2011-0,N,ACTIVE,ALBERT D AULT 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.681679,-79.284893,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48705
063-20474,2011-0,N,ACTIVE,NILE E FULMER 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.670403,-79.299339,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48706
063-20495,2011-0,N,ACTIVE,IRVIN J WOOD 2,2,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.681656,-79.302765,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48707
063-20502,2011-0,N,ACTIVE,FARMERS BANK & TRUST CO 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.678606,-79.277429,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48708
063-20531,2011-0,N,ACTIVE,NILE E FULMER 2,2,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.667452,-79.303664,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48709
063-20533,2011-0,N,ACTIVE,H M & J F KIMMEL 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.684327,-79.283813,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48710
063-20538,2011-0,N,ACTIVE,MARY M MILLER 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.685561,-79.28796,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48711
063-20575,2011-0,N,ACTIVE,ARTHUR R FLEMING 3,3,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.671833,-79.279667,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48712
063-20577,2011-0,N,ACTIVE,NILE E FULMER 3,3,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.664665,-79.302402,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48713
063-20665,2011-0,N,ACTIVE,WARD C JOHNSON 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.685977,-79.273267,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48714
063-20701,2011-0,N,ACTIVE,WARD C JOHNSON 2,2,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.688627,-79.269185,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48715
063-20737,2011-0,N,ACTIVE,W THOMAS MALCOLM TR 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WASHINGTON,40.691331,-79.264885,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48716
063-20883,2011-0,N,ACTIVE,GEORGE W FATORA 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BURRELL,40.4425,-79.294588,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48717
063-20895,2011-0,N,ACTIVE,GEORGE W EATORA 2,2,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BURRELL,40.444133,-79.297337,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48718
063-21093,2011-0,N,ACTIVE,ANDREW D & HAZEL M SUHOZA (MURRAY N RAMER),3,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.679249,-79.287596,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48719
063-21109,2011-0,N,ACTIVE,GEORGE W FATORA 3,3,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,BURRELL,40.440785,-79.296618,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48720
063-21159,2011-0,N,ACTIVE,EDNA FRAILEY AGT 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,ARMSTRONG,40.68913,-79.285077,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48721
063-21330,2011-0,Y,ACTIVE,RICHARD G HANWELL JR 1,1,20406,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,GREEN,40.65109,-78.851439,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48722
063-21401,2011-0,Y,ACTIVE,CLEARFIELD BITUMINOUS COAL CORP 1 F201,1,38056,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,PINE,40.639642,-78.863147,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48723
063-21448,2011-0,Y,ACTIVE,JAMES A GRAY 1,1,121,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,GREEN,40.663526,-78.840719,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48724
063-21476,2011-0,Y,ACTIVE,URIAH SIDES 1 F203,1,26594,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,PINE,40.62962,-78.87422,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48725
063-21491,2011-0,N,ACTIVE,VERNARD H ORR 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WASHINGTON,40.728744,-79.213303,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48726
063-21496,2011-0,Y,ACTIVE,CLEARFIELD BITUMINOUS COAL CORP. 2,2,6443,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,PINE,40.619279,-78.885894,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48727
063-21561,2011-0,N,ACTIVE,BLYSTONE & ORR 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WASHINGTON,40.74027,-79.22828,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48728
063-21563,2011-0,Y,ACTIVE,(BENTON R WILLIAMS EST) B R WILLIAMS F-209,F-209,83271,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,PINE,40.601271,-78.938831,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48729
063-21589,2011-0,Y,ACTIVE,(J M STEWART TRACT)CLEARFIELD BITUMI 3,3,59043,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,PINE,40.611978,-78.925436,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48730
063-21624,2011-0,N,ACTIVE,GRACE M WILSON ET AL 3,3,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.611291,-79.185673,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48731
063-21797,2011-0,N,ACTIVE,CLARENCE C JR AND ELEANOR G ADAMSON 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WASHINGTON,40.769997,-79.180845,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48732
063-21826,2011-0,N,ACTIVE,GRACE M WILSON ET AL 5,5,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.604704,-79.185491,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48733
063-21838,2011-0,N,ACTIVE,GRACE M WILSON ET AL 6,6,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.604155,-79.179909,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,Production is being reported by Phillips,48734
063-21938,2011-0,N,ACTIVE,BUFFALO & SUSQUEHANNA COAL & COKE CO 3,3,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WASHINGTON,40.7678,-79.192036,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48735
063-22155,2011-0,N,ACTIVE,EST J G JACK ET AL FMLY A E JACK 3,3,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WASHINGTON,40.764917,-79.193118,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48736
063-22160,2011-0,N,ACTIVE,C G JR AND E G ADAMSON 2,2,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WASHINGTON,40.76739,-79.178858,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48737
063-22205,2011-0,N,ACTIVE,V & M SALERNO FMLY M SCOTT DEAL 2,2,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,SOUTH MAHONING,40.768896,-79.155242,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48738
063-22236,2011-0,N,ACTIVE,G A SR & L I ANDRIE FMLY B R THOMPSO 3,3,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,RAYNE,40.740271,-79.083609,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48739
063-22522,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL (A E ROBISON) 1,1,704,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CENTER,40.55315,-79.124092,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48740
063-22526,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL (R MITCHELL) 1,1,1282,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CENTER,40.537561,-79.121564,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48741
063-22657,2011-0,Y,ACTIVE,A FLICKINGER TRACT 493 (ROCHESTER 541,1A,1255,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CENTER,40.532893,-79.1239,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48742
063-22658,2011-0,Y,ACTIVE,W B GEORGE TRACT 503 (ROCHESTER & PG 542,542,1626,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CENTER,40.528372,-79.125636,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48743
063-22688,2011-0,N,ACTIVE,FRANK E MURDICK 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.618286,-79.204586,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,Production is being reported by Phillips,48744
063-22761,2011-0,Y,ACTIVE,D KINKEAD TRACT NO 340 ROCHESTER & P 1,1,42,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CENTER,40.538939,-79.127255,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48745
063-22813,2011-0,Y,ACTIVE,CLEARFIELD BITUMINOUS COAL CORP 4,4,5406,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,PINE,40.62,-78.913307,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48746
063-22888,2011-0,Y,ACTIVE,DALAS E DETWILER F230,F230,5634,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,PINE,40.593061,-78.950909,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48747
063-22969,2011-0,Y,ACTIVE,CLEARFIELD BITUMINOUS COAL CORP 5 F231,5,2586,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,PINE,40.577722,-78.963753,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48748
063-23014,2011-0,Y,ACTIVE,LAWRENCE O GOOD 1 F210,1,11219,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,PINE,40.609094,-78.897094,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48749
063-23044,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO D KINKEAD TR 2,2,726,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CENTER,40.542864,-79.126535,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48750
063-23045,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO D SNYDER 496 1,1,1273,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CENTER,40.528646,-79.134449,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48751
063-23046,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL (FLICKINGER 493 1,1,332,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CENTER,40.533724,-79.128874,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48752
063-23094,2011-0,N,ACTIVE,GREENSBURG CATHOLIC DIOCESE 1 F232,1,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,PINE,40.599896,-78.908578,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Well Temporarily Shut-In,,48753
063-23307,2011-0,Y,ACTIVE,HARRY WHITE 2,2,1189,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.643349,-79.152662,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48754
063-23308,2011-0,Y,ACTIVE,HARRY WHITE 1,1,1189,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.636484,-79.163469,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48755
063-23309,2011-0,Y,ACTIVE,HARRY WHITE 3,3,1189,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.638957,-79.152661,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48756
063-23310,2011-0,Y,ACTIVE,HARRY WHITE 4,4,1189,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.638681,-79.158245,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48757
063-23311,2011-0,Y,ACTIVE,HARRY WHITE 5,5,1371,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.640875,-79.164372,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48758
063-23421,2011-0,Y,ACTIVE,THEODORE SMITH 1,1,423,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,PINE,40.640552,-78.876998,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48759
063-23453,2011-0,Y,ACTIVE,R & P COAL CO D SNYDER TRACT #496 566PC,566PC,2011,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,CENTER,40.525078,-79.130312,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48760
063-23457,2011-0,Y,ACTIVE,HARRY WHITE 2,2,1326,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.638137,-79.167125,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48761
063-23465,2011-0,Y,ACTIVE,HARRY WHITE (294-A) 3,3,1151,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.634569,-79.169647,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48762
063-23469,2011-0,Y,ACTIVE,HARRY WHITE (294-A) 5,5,1189,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.631275,-79.168746,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48763
063-23472,2011-0,Y,ACTIVE,H WHITE 293-A (R & P COAL CO) 6,6,1247,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.644033,-79.161311,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48764
063-23479,2011-0,Y,ACTIVE,WHITE TWP REC PARK 1,1,1533,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.630719,-79.164366,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48765
063-23480,2011-0,Y,ACTIVE,WHITE TWP REC PARK 2,2,2764,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,INDIANA,40.627288,-79.166345,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48766
063-23488,2011-0,Y,ACTIVE,R & P COAL CO HARRY WHITE (294-A) 8,8,1189,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,INDIANA,40.62606,-79.169286,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48767
063-23490,2011-0,Y,ACTIVE,R & P COAL CO HARRY WHITE (294-A) 6,6,1189,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.627981,-79.17505,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48768
063-23491,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO HARRY WHITE 4,4,1189,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.629079,-79.178653,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48769
063-23492,2011-0,Y,ACTIVE,R&P COAL COMPANY HARRY WHITE (294-A) 7,7,1189,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.631275,-79.17487,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48770
063-23504,2011-0,Y,ACTIVE,VINCENT MIHOERICK 1,1,137,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,PINE,40.628584,-78.889499,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48771
063-23520,2011-0,Y,ACTIVE,CLEARFIELD BITUMINOUS COAL CO 6,6,11381,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,PINE,40.630035,-78.904991,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48772
063-23540,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO 1,1,1189,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.645272,-79.142123,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48773
063-23546,2011-0,Y,ACTIVE,DR WILLIAM C VERNOCY 2,2,1057,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.649384,-79.165098,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48774
063-23566,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO D F MCHENRY 1,1,1645,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,RAYNE,40.674996,-79.153757,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48775
063-23567,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO D F MCHENRY 2,2,491,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,RAYNE,40.670878,-79.156819,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48776
063-23568,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO D F MCHENRY 3,3,1213,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.669919,-79.151592,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48777
063-23569,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO J&S MCKEE 1,1,938,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.667447,-79.159161,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48778
063-23570,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO WM WOLF 1,1,788,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,RAYNE,40.685839,-79.150517,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48779
063-23571,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO JOHN R PANTA 1,1,1470,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,RAYNE,40.68227,-79.154301,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48780
063-23572,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO JOHN R PANTA 2,2,1514,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,RAYNE,40.679251,-79.150875,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48781
063-23573,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO JOHN R PANTA 3,3,1353,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,RAYNE,40.67637,-79.146547,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48782
063-23574,2011-0,N,ABANDONED,WM C VERNOCY 3,3,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.644031,-79.166356,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Well Temporarily Shut-In,,48783
063-23575,2011-0,Y,ACTIVE,WM C VERNOCY 4,4,3843,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.647469,-79.169827,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48784
063-23577,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO GEORGE W GRO 1,1,723,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.670333,-79.139155,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48785
063-23578,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO GEORGE W GRO 2,2,720,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.668,-79.134649,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48786
063-23610,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO GEO W GROFF 3,3,828,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.670196,-79.131405,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48787
063-23611,2011-0,N,ABANDONED,ROCHESTER & PGH COAL CO J&S MCKEE 2,2,,,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.666265,-79.163666,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Well Temporarily Shut-In,,48788
063-23612,2011-0,Y,ACTIVE,ROCHESTER & PGH COAL CO J&S MCKEE 3,3,740,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,WHITE,40.669771,-79.161448,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48789
063-23619,2011-0,Y,ACTIVE,ROCHESTER & PITTSBURGH COAL CO CHARL 1,1,720,365,,,,,N,XTO ENERGY INC,OGO-38958,INDIANA,RAYNE,40.670877,-79.118576,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,48790
